12.26739;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.2839;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.30045;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.31703;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.33358;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.35013;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.36703;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.38325;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.40002;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.41641;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.43309;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.44964;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.46625;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.4831;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.49927;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.51612;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.53246;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.54908;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.56559;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.58211;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.59914;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.6152;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.63206;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.64836;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.66515;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.68153;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.69811;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.71473;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.73217;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.74814;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.76431;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.78111;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.79816;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.8143;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.83069;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.8472;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.86418;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.88036;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.89691;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.91418;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.93015;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.94659;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.96322;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.98019;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
12.99625;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.01319;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.03025;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.0462;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.06253;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.07926;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.09621;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.11226;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.1292;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.14539;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.16196;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.17931;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.19532;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.21229;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.22832;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.24525;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.2613;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.2783;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.29442;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.31137;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.32759;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.34434;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.36132;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.3773;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.39439;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.41039;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.42739;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.4444;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.46032;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.47672;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.49334;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.51039;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.52645;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.5434;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.55951;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.57639;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.59266;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.60941;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.62578;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.64242;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.65956;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.67549;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.69248;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.7086;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.72547;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.74252;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.75848;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.77549;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.79146;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.8086;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.82553;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.84115;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.85768;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.8745;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.89087;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.90765;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.92406;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.94067;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.95772;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.97475;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
13.99063;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.00688;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.02371;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.04069;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.0566;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.07315;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.0897;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.10678;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.12367;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.13942;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.15666;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.17279;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.18918;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.20574;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.22223;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.23878;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.25539;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.272;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.2891;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.30508;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.322;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.33826;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.35503;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.37133;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.38801;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.40447;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.42097;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.43761;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.45416;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.47105;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.48738;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.50404;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.52045;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.53727;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.55365;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.57019;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.58675;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.60325;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.62012;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.63651;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.65314;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.67006;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.68613;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.70308;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.71919;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.7358;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.75237;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.76914;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.78615;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.80204;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.81916;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.83528;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.85185;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.86923;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.88519;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.9021;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.91817;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.93456;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.95116;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.96775;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
14.98436;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.00114;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.01743;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.03416;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.0506;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.06719;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.08422;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.10028;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.11728;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.13417;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.14995;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.16652;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.18322;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.19966;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.21623;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.23324;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.24937;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.2663;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.28248;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.29924;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.31562;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.3322;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.3488;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.36538;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.38226;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.39852;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.41511;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.43155;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.44838;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.46536;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.48126;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.49839;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.51451;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.53106;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.54758;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.56435;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.58068;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.59728;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.61425;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.63045;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.64707;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.66364;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.68028;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.69733;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.7133;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.72975;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.74642;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.76294;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.77952;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.79631;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.81337;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.82924;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.84577;2.69,0.07999992,4.63;2.063241,-1.1976083.551222;2.69,0.07999992,4.63;0,0,0;0
15.86252;2.724491,0.05998476,4.689357;2.06347,-1.1974233.551102;2.785619,0.07999992,4.704706;2.364019,-2.056062E-05,1.847002;0
15.87904;2.785619,0.07999992,4.704706;2.06347,-1.1974233.551102;2.785619,0.07999992,4.704706;2.364019,-2.056062E-05,1.847002;0
15.89557;2.785619,0.07999992,4.704706;2.06347,-1.1974233.551102;2.785619,0.07999992,4.704706;2.364019,-2.056062E-05,1.847002;0
15.91237;2.820465,0.05978315,4.764667;2.063663,-1.1972673.551;2.891245,0.08000004,4.78723;2.36402,0,1.847;0
15.92865;2.855095,0.0415939,4.821176;2.131407,-1.1195373.478063;2.891245,0.08000004,4.78723;2.36402,0,1.847;0
15.94528;2.891245,0.08000004,4.78723;2.131407,-1.1195373.478063;2.891245,0.08000004,4.78723;2.36402,0,1.847;0
15.96182;2.891245,0.08000004,4.78723;2.131407,-1.1195373.478063;2.891245,0.08000004,4.78723;2.36402,0,1.847;0
15.97849;2.926705,0.06137958,4.845086;2.131642,-1.1193513.477946;2.996839,0.08000004,4.869729;2.363745,0.04730396,1.846747;0
15.99547;2.962956,0.04235546,4.904213;2.13212,-1.1189043.477596;3.063691,0.08000004,4.92196;2.361633,0.1345657,1.84515;0
16.01152;2.997207,0.02439322,4.960059;2.132592,-1.1184083.477162;3.130901,0.08000004,4.97447;2.364003,0,1.847021;0
16.02848;3.03336,0.005449027,5.01898;2.133145,-1.1177643.476551;3.185173,0.08000004,5.016872;2.364036,0,1.84698;0
16.04471;3.067902,-0.01262719,5.075237;2.133864,-1.1166783.475353;3.198506,0.08000004,5.027288;2.364038,0,1.846977;0
16.0612;3.104014,-0.02913173,5.130177;2.179955,-0.99630193.316443;3.198506,0.08000004,5.027288;2.364038,0,1.846977;0
16.0778;3.140132,-0.0456213,5.185096;2.180273,-0.99539793.315227;3.251056,0.07999992,5.068346;2.36403,-5.362728E-06,1.846988;0
16.09452;3.176768,-0.06015687,5.237256;2.189159,-0.86856913.116801;3.251056,0.07999992,5.068346;2.36403,-5.362728E-06,1.846988;0
16.11149;3.213073,-0.07077857,5.282819;2.138669,-0.62571812.684114;3.251056,0.07999992,5.068346;2.36403,-5.362728E-06,1.846988;0
16.1275;3.24491,-0.07570881,5.315677;1.989851,-0.30814112.053604;3.251056,0.07999992,5.068346;2.36403,-5.362728E-06,1.846988;0
16.14452;3.274459,-0.07479826,5.337288;1.73647,0.053509621.270034;3.251056,0.07999992,5.068346;2.36403,-5.362728E-06,1.846988;0
16.16063;3.296881,-0.06809753,5.343956;1.392197,0.41604610.4140167;3.251056,0.07999992,5.068346;2.36403,-5.362728E-06,1.846988;0
16.17752;3.320397,-0.06105917,5.350932;1.392258,0.41671160.4129863;3.383497,0.08000004,5.17182;2.364027,0,1.846991;0
16.19392;3.342908,-0.05307303,5.355588;1.385911,0.49166760.2866544;3.383497,0.08000004,5.17182;2.364027,0,1.846991;0
16.21051;3.366134,-0.04482338,5.360376;1.385831,0.49223860.2856673;3.397052,0.08000004,5.18241;2.364041,0,1.846973;0
16.22694;3.388423,-0.03564113,5.362922;1.360925,0.5606480.1554363;3.397052,0.08000004,5.18241;2.364041,0,1.846973;0
16.24349;3.411052,-0.02631315,5.365498;1.361402,0.56117490.1549551;3.530596,0.08000004,5.286746;2.364028,2.011973E-05,1.846991;0
16.26007;3.43354,-0.01704099,5.368052;1.362071,0.56161890.1547594;3.596021,0.08000004,5.337862;2.364005,0,1.84702;0
16.2766;3.456115,-0.007731753,5.370616;1.362833,0.56197670.1547752;3.648885,0.07999992,5.379164;2.364033,-5.330954E-06,1.846984;0
